t,wall,x,y,z,heading,region,clock_hour,weather,frame_ms,physics_ms,dead_travel_m,nearest_poi_dist_m,input_context
0.72,2026-08-31 02:59:37,0.00,0.00,0.00,0.0,grandpas_village,0.00,,0.231,4.810,0.00,,title
0.87,2026-08-31 02:59:37,0.00,0.00,0.00,0.0,grandpas_village,0.00,,0.231,4.810,0.00,,title
1.57,2026-08-31 03:00:15,-180.00,23.55,2730.00,30.0,corridor,8.02,clear,18.929,17.699,0.00,,world
2.07,2026-08-31 03:00:16,-180.00,14.12,2730.00,30.0,corridor,8.04,clear,18.348,2.914,0.00,,world
2.57,2026-08-31 03:00:16,-180.00,-2.91,2730.00,30.0,corridor,8.06,clear,18.348,2.914,0.00,,world
3.07,2026-08-31 03:00:17,-180.00,-2.91,2730.00,30.0,corridor,8.08,clear,19.353,4.055,0.00,,world
3.57,2026-08-31 03:00:17,-180.00,-2.91,2730.00,30.0,corridor,8.10,clear,19.353,4.055,0.00,,world
4.07,2026-08-31 03:00:18,-180.00,-2.91,2730.00,30.0,corridor,8.12,clear,18.297,4.150,0.00,,world
4.57,2026-08-31 03:00:18,-180.00,-2.91,2730.00,30.0,corridor,8.14,clear,18.297,4.150,0.00,,world
5.07,2026-08-31 03:00:19,-180.00,-2.91,2730.00,30.0,corridor,8.16,clear,16.573,4.399,0.00,,world
5.57,2026-08-31 03:00:19,-180.00,-2.91,2730.00,30.0,corridor,8.18,clear,16.573,4.399,0.00,,world
6.07,2026-08-31 03:00:20,-180.00,-2.91,2730.00,30.0,corridor,8.20,clear,19.407,4.830,0.00,,world
6.57,2026-08-31 03:00:20,-180.00,-2.91,2730.00,30.0,corridor,8.22,clear,19.407,4.830,0.00,,world
7.07,2026-08-31 03:00:21,-180.00,-2.91,2730.00,30.0,corridor,8.24,clear,16.838,6.195,0.00,,world
7.57,2026-08-31 03:00:21,-180.00,-2.91,2730.00,30.0,corridor,8.26,clear,16.838,6.195,0.00,,world
8.07,2026-08-31 03:00:22,-180.00,-2.91,2730.00,30.0,corridor,8.28,clear,17.174,4.783,0.00,,world
8.57,2026-08-31 03:00:22,-180.00,-2.91,2730.00,30.0,corridor,8.30,clear,17.174,4.783,0.00,,world
9.07,2026-08-31 03:00:23,-180.00,-2.91,2730.00,30.0,corridor,8.32,clear,17.066,3.847,0.00,,world
9.57,2026-08-31 03:00:23,-180.00,-2.91,2730.00,30.0,corridor,8.34,clear,17.066,3.847,0.00,,world
10.07,2026-08-31 03:00:24,-180.00,-2.91,2730.00,30.0,corridor,8.36,clear,17.237,4.482,0.00,,world
10.57,2026-08-31 03:00:24,-180.00,-2.91,2730.00,30.0,corridor,8.38,clear,17.237,4.482,0.00,,world
11.07,2026-08-31 03:00:25,-180.00,-2.91,2730.00,30.0,corridor,8.40,clear,17.623,4.826,0.00,,world
11.57,2026-08-31 03:00:25,-180.00,-2.91,2730.00,30.0,corridor,8.42,clear,17.623,4.826,0.00,,world
12.07,2026-08-31 03:00:26,-180.00,-2.91,2730.00,30.0,corridor,8.44,clear,16.701,4.129,0.00,,world
12.57,2026-08-31 03:00:26,-180.00,-2.91,2730.00,30.0,corridor,8.46,clear,16.701,4.129,0.00,,world
13.07,2026-08-31 03:00:27,-180.00,-2.91,2730.00,30.0,corridor,8.48,clear,16.661,3.844,0.00,,world
13.57,2026-08-31 03:00:27,-180.00,-2.91,2730.00,30.0,corridor,8.50,clear,16.661,3.844,0.00,,world
14.07,2026-08-31 03:00:28,-180.00,-2.91,2730.00,30.0,corridor,8.52,clear,16.525,3.926,0.00,,world
14.57,2026-08-31 03:00:28,-180.00,-2.91,2730.00,30.0,corridor,8.54,clear,16.525,3.926,0.00,,world
15.07,2026-08-31 03:00:29,-180.00,-2.91,2730.00,30.0,corridor,8.56,clear,16.258,4.044,0.00,,world
15.57,2026-08-31 03:00:29,-180.00,-2.91,2730.00,30.0,corridor,8.58,clear,16.258,4.044,0.00,,world
16.07,2026-08-31 03:00:30,-180.00,-2.91,2730.00,30.0,corridor,8.60,clear,16.219,4.776,0.00,,world
16.57,2026-08-31 03:00:30,-180.00,-2.91,2730.00,30.0,corridor,8.62,clear,16.219,4.776,0.00,,world
17.07,2026-08-31 03:00:31,-180.00,-2.91,2730.00,30.0,corridor,8.64,clear,16.460,4.297,0.00,,world
17.57,2026-08-31 03:00:31,-180.00,-2.91,2730.00,30.0,corridor,8.66,clear,16.460,4.297,0.00,,world
18.07,2026-08-31 03:00:32,-180.00,-2.91,2730.00,30.0,corridor,8.68,clear,17.860,3.702,0.00,,world
18.57,2026-08-31 03:00:32,-180.00,-2.91,2730.00,30.0,corridor,8.70,clear,17.860,3.702,0.00,,world
19.07,2026-08-31 03:00:33,-180.00,-2.91,2730.00,30.0,corridor,8.72,clear,16.986,3.514,0.00,,world
19.57,2026-08-31 03:00:33,-180.00,-2.91,2730.00,30.0,corridor,8.74,clear,16.986,3.514,0.00,,world
20.07,2026-08-31 03:00:34,-180.00,-2.91,2730.00,30.0,corridor,8.76,clear,17.047,4.547,0.00,,world
20.57,2026-08-31 03:00:34,-180.00,-2.91,2730.00,30.0,corridor,8.78,clear,17.047,4.547,0.00,,world
21.07,2026-08-31 03:00:35,-180.00,-2.91,2730.00,30.0,corridor,8.80,clear,17.818,4.358,0.00,,world
21.57,2026-08-31 03:00:35,-180.00,-2.91,2730.00,30.0,corridor,8.82,clear,17.818,4.358,0.00,,world
22.07,2026-08-31 03:00:36,-180.00,-2.91,2730.00,30.0,corridor,8.84,clear,16.262,4.142,0.00,,world
22.57,2026-08-31 03:00:36,-180.00,-2.91,2730.00,30.0,corridor,8.86,clear,16.262,4.142,0.00,,world
23.07,2026-08-31 03:00:37,-180.00,-2.91,2730.00,30.0,corridor,8.88,clear,16.868,4.234,0.00,,world
23.57,2026-08-31 03:00:37,-180.00,-2.91,2730.00,30.0,corridor,8.90,clear,16.868,4.234,0.00,,world
24.07,2026-08-31 03:00:38,-180.00,-2.91,2730.00,30.0,corridor,8.92,clear,16.396,4.625,0.00,,world
24.57,2026-08-31 03:00:38,-180.00,-2.91,2730.00,30.0,corridor,8.94,clear,16.396,4.625,0.00,,world
25.07,2026-08-31 03:00:39,-180.00,-2.91,2730.00,30.0,corridor,8.96,clear,16.213,4.897,0.00,,world
25.57,2026-08-31 03:00:39,-180.00,-2.91,2730.00,30.0,corridor,8.98,clear,16.213,4.897,0.00,,world
26.07,2026-08-31 03:00:40,-180.00,-2.91,2730.00,30.0,corridor,9.00,clear,16.310,4.049,0.00,,world
