t,wall,x,y,z,heading,region,clock_hour,weather,frame_ms,physics_ms,dead_travel_m,nearest_poi_dist_m,input_context
0.75,2026-09-02 20:03:22,0.00,0.00,0.00,0.0,grandpas_village,0.00,,28.985,12.292,0.00,,title
0.90,2026-09-02 20:03:22,0.00,0.00,0.00,0.0,grandpas_village,0.00,,28.985,12.292,0.00,,title
1.60,2026-09-02 20:03:58,12.33,0.90,-10.18,-85.6,grandpas_village,8.01,clear,15.882,13.402,0.00,9.63,world
2.10,2026-09-02 20:03:59,12.33,0.90,-10.18,-85.6,grandpas_village,8.03,clear,16.953,363.300,0.00,9.63,world
2.60,2026-09-02 20:03:59,12.33,0.90,-10.18,-85.6,grandpas_village,8.05,clear,16.953,363.300,0.00,9.63,world
3.10,2026-09-02 20:04:00,12.33,0.90,-10.18,-85.6,grandpas_village,8.07,clear,20.298,5.193,0.00,9.63,world
3.60,2026-09-02 20:04:00,12.33,0.90,-10.18,-85.6,grandpas_village,8.09,clear,20.298,5.193,0.00,9.63,world
4.10,2026-09-02 20:04:01,12.33,0.90,-10.18,-85.6,grandpas_village,8.11,clear,14.562,4.895,0.00,9.63,world
4.60,2026-09-02 20:04:01,12.33,0.90,-10.18,-85.6,grandpas_village,8.13,clear,14.562,4.895,0.00,9.63,world
5.10,2026-09-02 20:04:02,12.33,0.90,-10.18,-85.6,grandpas_village,8.15,clear,16.196,5.014,0.00,9.63,world
5.60,2026-09-02 20:04:02,12.33,0.90,-10.18,-85.6,grandpas_village,8.17,clear,16.196,5.014,0.00,9.63,world
6.10,2026-09-02 20:04:03,12.33,0.90,-10.18,-85.6,grandpas_village,8.19,clear,15.690,5.796,0.00,9.63,world
6.60,2026-09-02 20:04:03,12.33,0.90,-10.18,-85.6,grandpas_village,8.21,clear,15.690,5.796,0.00,9.63,world
7.10,2026-09-02 20:04:04,12.33,0.90,-10.18,-85.6,grandpas_village,8.23,clear,16.281,5.195,0.00,9.63,world
7.60,2026-09-02 20:04:04,12.33,0.90,-10.18,-85.6,grandpas_village,8.25,clear,16.281,5.195,0.00,9.63,world
